CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography_Germany,Geography_Spain,Gender_Male,Exited
0.025568952137004615,1.8191748741175742,-1.3875375865624426,0.8993931172292712,-0.9115834940401767,-1.651825870574206,1.0,0.0,1.0,1
-1.0504957218062334,-1.4228472097266833,1.378685672134612,-1.2258476714090278,0.8077365626180215,-1.4899561835690913,0.0,1.0,0.0,0
-0.6573182447885119,0.5795781950006521,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,1.0189010247747559,0.0,1.0,1.0,0
0.7808835790394698,-1.4228472097266833,0.3413519501232164,-1.2258476714090278,0.8077365626180215,-0.7888730584424746,0.0,0.0,0.0,0
0.8429642333054258,0.1981638321954454,1.03290776479748,-1.2258476714090278,0.8077365626180215,1.2310704831801604,0.0,0.0,1.0,0
-0.15032623494987085,-0.6600184841162697,1.03290776479748,-1.2258476714090278,0.8077365626180215,0.6688717421740601,0.0,1.0,0.0,0
-1.4540199745349478,-0.08789693990845966,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,0.32731820632749364,0.0,1.0,0.0,1
0.19111736351288738,0.6749317857019538,-0.695981771888179,-1.2258476714090278,0.8077365626180215,-1.5928757668520803,0.0,0.0,1.0,0
2.0224966643585907,-0.08789693990845966,-0.004425957213915414,-1.2258476714090278,-0.9115834940401767,1.5219882921316075,0.0,0.0,0.0,0
-0.7607860018984386,-1.3274936190253817,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0.42460549226186645,0.0,0.0,1.0,0
1.09128685036925,-0.27860412131106305,-1.0417596792253108,0.9669114802146295,-0.9115834940401767,1.2163903409521621,1.0,0.0,1.0,0
-0.8228666561643946,0.48422460429935044,1.378685672134612,-1.2258476714090278,0.8077365626180215,-1.0721517054667205,0.0,0.0,1.0,0
-0.7918263290314166,0.38887101359804876,-0.695981771888179,1.0395750259469725,-0.9115834940401767,0.001690039053891126,1.0,0.0,0.0,0
-2.4783507699232223,-0.9460792562201749,-1.7333154938995745,-0.2690746311079832,0.8077365626180215,-0.8104496783748915,0.0,0.0,1.0,0
-0.6159311419445411,0.0074566507928420294,-0.695981771888179,-1.2258476714090278,2.52705661927622,0.7021528985231289,0.0,1.0,0.0,1
-1.2160441331821163,-0.27860412131106305,0.6871298574603482,0.14145222877469335,-0.9115834940401767,0.9849420451757676,0.0,0.0,1.0,0
-1.0091086189622627,0.1981638321954454,1.378685672134612,0.5389379904752859,0.8077365626180215,-0.31633078816391447,1.0,0.0,1.0,0
-1.350552217425021,0.2935174228967471,0.3413519501232164,-1.2258476714090278,0.8077365626180215,-1.1421041777545031,0.0,1.0,0.0,0
0.7394964761954991,-0.9460792562201749,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.7293439051333712,0.0,1.0,0.0,0
-1.8161571244196912,0.5795781950006521,-1.7333154938995745,0.9260167093296419,-0.9115834940401767,-1.2566552636509198,0.0,0.0,0.0,1
-1.6609554887548013,-0.7553720748175714,-0.695981771888179,1.1022538431506914,-0.9115834940401767,0.2430378929672636,0.0,1.0,1.0,0
1.5879320844968983,-0.5646648934149681,0.6871298574603482,0.00100507140589216,-0.9115834940401767,-0.028462140497060744,0.0,1.0,1.0,0
2.063883767202561,-0.27860412131106305,0.6871298574603482,-1.2258476714090278,-0.9115834940401767,-1.030773708690248,0.0,0.0,1.0,0
-0.7090521233434752,0.1981638321954454,0.3413519501232164,-0.09834889947063385,0.8077365626180215,1.3560603601273575,1.0,0.0,1.0,0
-1.8471974515526692,0.10281024149414371,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,-0.5205574726887156,0.0,1.0,1.0,0
-1.919624881529618,1.1516997392084622,1.03290776479748,0.7378308850642105,-0.9115834940401767,1.4121157168917053,0.0,0.0,0.0,1
-0.9780682918292848,2.105235646221479,-1.0417596792253108,0.6560450295292659,-0.9115834940401767,-0.10322823597732225,0.0,0.0,0.0,0
1.8983353558266787,0.9609925578058589,-1.0417596792253108,0.8800272410904766,-0.9115834940401767,1.6393570917124016,0.0,0.0,0.0,1
0.09799638211395333,2.105235646221479,-0.004425957213915414,1.2732771981989726,-0.9115834940401767,1.0128771271288544,0.0,1.0,0.0,0
1.2982223645891036,-0.6600184841162697,-0.35020386455104724,0.5278566871606641,0.8077365626180215,0.45954295093404635,1.0,0.0,0.0,0
1.8466014772717152,-1.1367864376227783,1.378685672134612,0.5699204753635505,-0.9115834940401767,0.3411368974574667,1.0,0.0,0.0,1
-0.13997945923887817,0.0074566507928420294,1.378685672134612,0.983389912427009,-0.9115834940401767,0.3048737013667674,1.0,0.0,0.0,1
-1.040148946095241,-0.08789693990845966,-1.0417596792253108,0.431217227706301,-0.9115834940401767,-0.16018938579165296,1.0,0.0,1.0,0
1.2982223645891036,-0.18325053060976135,-1.0417596792253108,0.4372729105057929,0.8077365626180215,1.6347204885477364,1.0,0.0,0.0,0
0.49117385913167494,0.48422460429935044,1.7244635794717436,0.6391207231492967,0.8077365626180215,1.7035816271473465,1.0,0.0,1.0,0
-0.6780117962104972,-0.27860412131106305,-0.004425957213915414,1.1149271191851775,0.8077365626180215,-0.23763234405007433,1.0,0.0,1.0,0
1.4223836731210155,-0.5646648934149681,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,0.2936645775819838,0.0,0.0,0.0,0
0.04626250355898996,0.1981638321954454,1.03290776479748,0.7865476864126004,-0.9115834940401767,1.1120387734559636,1.0,0.0,1.0,1
-0.5124633848346144,0.2935174228967471,-1.3875375865624426,0.3527539521024455,-0.9115834940401767,-1.0446525657628767,1.0,0.0,1.0,1
-0.3262214220367463,0.38887101359804876,-1.3875375865624426,0.7809373969674327,-0.9115834940401767,0.23162583954352245,0.0,0.0,1.0,0
0.05660927926998263,0.5795781950006521,-0.004425957213915414,0.8234489825909674,-0.9115834940401767,-0.22575565652582366,0.0,0.0,1.0,0
0.7705368033284771,-1.8996151632331917,-1.7333154938995745,-0.009579231263980102,-0.9115834940401767,-0.947291724355257,1.0,0.0,1.0,0
-1.443673198823955,2.5820035997279875,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,-1.7118972170658242,0.0,1.0,0.0,1
-0.3779553005917097,1.1516997392084622,-0.35020386455104724,-0.5737700038102944,-0.9115834940401767,-0.9270938782937008,0.0,0.0,1.0,0
0.9464319904153525,-0.3739577120123647,-0.004425957213915414,0.9675743614357466,-0.9115834940401767,-0.27093228051997187,1.0,0.0,1.0,0
0.3773593263107555,-1.1367864376227783,1.378685672134612,1.215543865966245,0.8077365626180215,0.45914926395666855,1.0,0.0,0.0,0
-0.9884150675402774,-0.5646648934149681,-1.3875375865624426,-0.3269722412061958,0.8077365626180215,1.3686515616931476,0.0,1.0,1.0,0
0.3463189991777775,1.6284676927149706,1.03290776479748,0.03560054743720522,-0.9115834940401767,-0.012031099781775616,0.0,1.0,1.0,0
-0.4917698334126291,-1.23214002832408,-0.35020386455104724,0.5237736209156963,-0.9115834940401767,-0.1260627762252652,1.0,0.0,1.0,0
1.0395529718142866,-0.27860412131106305,0.3413519501232164,1.496059620393335,0.8077365626180215,-1.2577791147705282,1.0,0.0,0.0,0
-0.7193988990544679,-0.4693113027136664,-1.3875375865624426,0.4030361211700456,-0.9115834940401767,0.17982435403694502,1.0,0.0,0.0,0
0.8740045604384039,0.38887101359804876,1.7244635794717436,0.748371754269159,0.8077365626180215,1.6794825587635858,1.0,0.0,1.0,0
0.10834315782494601,-0.3739577120123647,-0.004425957213915414,1.1898468010272087,0.8077365626180215,0.23590979377262114,1.0,0.0,0.0,0
0.25319801777884343,-1.7089079818305883,1.03290776479748,0.35079127235539426,-0.9115834940401767,-1.4239372771449408,0.0,0.0,0.0,0
0.9050448875713819,1.8191748741175742,-1.0417596792253108,0.9177050506915502,4.246376675934418,-1.2470761847980885,1.0,0.0,1.0,1
1.6810530658958325,-0.9460792562201749,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,-1.150045386625037,0.0,0.0,1.0,0
0.0669560549809753,-0.18325053060976135,-1.7333154938995745,1.396302407458702,-0.9115834940401767,-0.971813693237685,0.0,1.0,0.0,0
-0.4814230577016364,-1.3274936190253817,-0.004425957213915414,1.3029230222109995,0.8077365626180215,-0.7244854141803299,1.0,0.0,0.0,0
-1.3608989931360136,-0.27860412131106305,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.7907154272123808,0.0,0.0,1.0,0
0.8740045604384039,-1.7089079818305883,-1.3875375865624426,1.638488209226516,0.8077365626180215,-1.3511643089326582,0.0,0.0,0.0,0
0.13938348495792402,1.533114102013669,1.03290776479748,-1.2258476714090278,0.8077365626180215,0.6794126066593463,0.0,0.0,1.0,0
0.2842383449118215,-0.6600184841162697,1.378685672134612,-1.2258476714090278,-0.9115834940401767,0.836765674605092,0.0,0.0,0.0,0
1.1016336260802426,-0.5646648934149681,-0.004425957213915414,0.012298092828129055,-0.9115834940401767,1.637163817045588,0.0,1.0,1.0,0
-2.426616891368259,0.1981638321954454,1.7244635794717436,0.732499307041558,0.8077365626180215,-0.03110248637360859,1.0,0.0,0.0,0
0.1497302606689167,-0.4693113027136664,-1.3875375865624426,0.32310091589144596,0.8077365626180215,1.240243007195046,0.0,0.0,0.0,0
1.308569140300096,-0.6600184841162697,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,0.6324023125342576,0.0,0.0,0.0,1
-1.1125763760721894,-0.27860412131106305,-0.695981771888179,-1.2258476714090278,0.8077365626180215,-1.2880145876351567,0.0,0.0,0.0,0
-1.4954070773789185,-0.4693113027136664,-0.35020386455104724,0.22152238230962296,-0.9115834940401767,1.0284733219172884,0.0,0.0,0.0,0
-1.6299151616218233,0.6749317857019538,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,-1.7072969569127634,0.0,0.0,0.0,0
0.01522217642601194,3.440185916039703,1.7244635794717436,-1.2258476714090278,0.8077365626180215,0.25362744665469866,0.0,1.0,0.0,0
1.029206196103294,-1.6135543911292867,-0.695981771888179,0.7243601000944535,-0.9115834940401767,0.4965100537758168,0.0,1.0,1.0,1
0.8119239061724478,-0.8507256655188732,1.378685672134612,-1.2258476714090278,0.8077365626180215,0.9003869856034099,0.0,0.0,1.0,0
-0.0468584778399441,0.6749317857019538,-0.35020386455104724,-1.2258476714090278,2.52705661927622,-0.11892024415998563,0.0,0.0,0.0,1
-0.1606730106608635,-1.0414328469214764,-0.695981771888179,0.0823437706045412,0.8077365626180215,0.9859758212713994,1.0,0.0,0.0,0
-0.036511702128951426,0.48422460429935044,-0.004425957213915414,-1.2258476714090278,2.52705661927622,1.2887854461777652,0.0,1.0,0.0,1
1.629319187340869,0.5795781950006521,0.6871298574603482,0.6753929553061733,0.8077365626180215,0.8180172017575125,0.0,0.0,1.0,0
-1.3091651145810503,-0.27860412131106305,1.7244635794717436,-1.2258476714090278,0.8077365626180215,0.16561858374988617,0.0,0.0,0.0,0
1.2257949346121548,-0.9460792562201749,1.03290776479748,-1.2258476714090278,0.8077365626180215,1.2554922914181668,0.0,0.0,1.0,0
0.8222706818834405,0.2935174228967471,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,-0.24532002128941735,0.0,1.0,1.0,0
-1.4022860959799843,-0.3739577120123647,1.7244635794717436,1.5993141087452802,-0.9115834940401767,0.3684301513922223,0.0,1.0,1.0,0
1.2671820374561256,0.1981638321954454,1.378685672134612,0.4221788999539574,-0.9115834940401767,-0.6172224062856171,0.0,1.0,1.0,0
1.691399841606825,-0.9460792562201749,1.03290776479748,0.3301666270892652,0.8077365626180215,1.6899655178763158,1.0,0.0,1.0,0
0.615335167663587,-1.6135543911292867,1.03290776479748,-1.2258476714090278,0.8077365626180215,-0.007741581072431441,0.0,1.0,1.0,0
-2.4576572185012373,-0.4693113027136664,1.378685672134612,-1.2258476714090278,0.8077365626180215,-1.626846397081583,0.0,0.0,1.0,0
0.1497302606689167,0.10281024149414371,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,1.0739062597827504,0.0,0.0,0.0,0
-0.2848343191927756,0.48422460429935044,0.3413519501232164,-1.2258476714090278,0.8077365626180215,1.1663183654619271,0.0,0.0,0.0,0
0.9050448875713819,-0.7553720748175714,1.378685672134612,0.09917992788595736,-0.9115834940401767,-1.0106403758215394,0.0,0.0,1.0,0
-1.2677780117370796,-0.27860412131106305,0.6871298574603482,-1.2258476714090278,0.8077365626180215,-0.6877989698109479,0.0,1.0,1.0,0
0.20146413922388007,2.4866500090266856,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,1.3487854977662366,0.0,1.0,0.0,1
-0.29518109490376826,0.6749317857019538,-0.35020386455104724,0.4902272794282505,0.8077365626180215,-1.2016781988241692,0.0,1.0,0.0,1
-0.7090521233434752,-0.6600184841162697,-1.3875375865624426,0.19958127032437928,-0.9115834940401767,-1.5656310282294663,1.0,0.0,1.0,0
1.3913433459880375,-0.27860412131106305,-1.0417596792253108,0.37376757529982507,-0.9115834940401767,-1.0974845234549402,1.0,0.0,0.0,0
-0.4710762819906437,-0.5646648934149681,-0.004425957213915414,1.1797059684586013,-0.9115834940401767,-0.49084714764726767,0.0,1.0,1.0,0
-1.7747700215757207,-0.3739577120123647,1.378685672134612,0.26201118652800254,-0.9115834940401767,-0.011135566242245735,1.0,0.0,1.0,1
0.35666577488877016,-0.8507256655188732,-0.695981771888179,0.22519563538186405,-0.9115834940401767,-0.6435210093764677,1.0,0.0,1.0,0
-1.1643102546271529,0.0074566507928420294,0.6871298574603482,0.505963175688639,0.8077365626180215,-1.2669448570751147,1.0,0.0,1.0,0
-0.9159876375633287,0.2935174228967471,-1.0417596792253108,0.3806832727590162,-0.9115834940401767,-0.2311490290038934,0.0,0.0,1.0,0
0.25319801777884343,-0.27860412131106305,1.378685672134612,0.4760798299237842,-0.9115834940401767,-1.3406210099872649,0.0,1.0,1.0,0
0.7291497004845064,-1.0414328469214764,1.378685672134612,1.2499486194025073,0.8077365626180215,0.021052865298588744,1.0,0.0,1.0,1
-0.23310044063781224,-0.8507256655188732,1.378685672134612,0.8953608569192877,0.8077365626180215,-0.45074219961698886,1.0,0.0,0.0,0
0.18077058780189473,-0.18325053060976135,0.3413519501232164,1.4645333357025436,-0.9115834940401767,0.27036505545351586,1.0,0.0,0.0,0
-1.4954070773789185,0.1981638321954454,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,-1.1880850430341514,0.0,0.0,0.0,0
-1.3091651145810503,-0.7553720748175714,1.03290776479748,0.5021732452641317,-0.9115834940401767,1.7325557018962958,1.0,0.0,0.0,1
0.5015206348426676,-0.4693113027136664,-0.35020386455104724,1.74195313351737,0.8077365626180215,0.3607216073519582,1.0,0.0,1.0,0
1.8362547015607225,-0.4693113027136664,1.03290776479748,0.8485945547152395,0.8077365626180215,-1.0773958803182044,0.0,0.0,1.0,0
0.24285124206785078,0.0074566507928420294,0.3413519501232164,0.7005053513151716,-0.9115834940401767,0.0007079082905388136,0.0,1.0,1.0,0
0.05660927926998263,0.0074566507928420294,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.712594993484055,0.0,0.0,0.0,0
0.3463189991777775,0.8656389671045572,1.7244635794717436,0.7997291820680158,-0.9115834940401767,1.7048023350012298,1.0,0.0,0.0,0
-0.26414076777079026,-1.0414328469214764,-0.695981771888179,-1.2258476714090278,-0.9115834940401767,1.4529583063345444,0.0,0.0,0.0,0
-2.2610684799923764,0.2935174228967471,1.378685672134612,1.2199444292370911,-0.9115834940401767,0.17693308487932127,0.0,0.0,1.0,1
-1.0504957218062334,1.247053329909764,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,-1.5902969780382497,0.0,0.0,0.0,1
-0.26414076777079026,1.6284676927149706,-1.7333154938995745,1.1542940257856116,-0.9115834940401767,-0.9262452950562433,1.0,0.0,1.0,1
1.8362547015607225,0.1981638321954454,0.6871298574603482,-1.2258476714090278,0.8077365626180215,1.2396363049582653,0.0,0.0,0.0,0
1.2361417103231473,-1.4228472097266833,1.378685672134612,0.4061458610959018,-0.9115834940401767,1.1679515404140175,0.0,0.0,1.0,0
1.1119804017912354,-0.4693113027136664,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0.4196995334753119,0.0,0.0,0.0,0
1.4948111030979643,-0.5646648934149681,1.378685672134612,0.871498735669945,-0.9115834940401767,0.2581391967938526,1.0,0.0,0.0,0
0.3773593263107555,-0.08789693990845966,1.378685672134612,0.7386090011977995,-0.9115834940401767,-1.1212664164647004,0.0,0.0,1.0,0
0.36701255059976284,-1.3274936190253817,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,-1.4542572605533,0.0,0.0,1.0,0
1.4327304488320083,0.0074566507928420294,0.6871298574603482,0.7747916418163288,0.8077365626180215,0.42291510749725103,1.0,0.0,1.0,0
-0.6366246933665265,1.0563461485071606,-0.004425957213915414,1.096401063548959,0.8077365626180215,-1.1328761828271687,1.0,0.0,0.0,0
-1.9610119843735887,-0.4693113027136664,-0.004425957213915414,-0.20549893689426124,-0.9115834940401767,1.177131715589241,1.0,0.0,0.0,0
-0.13997945923887817,0.10281024149414371,-1.0417596792253108,0.9131799567851122,-0.9115834940401767,-0.12041708934605813,0.0,0.0,1.0,0
-0.6883585719214899,0.8656389671045572,-1.0417596792253108,2.190269672220738,-0.9115834940401767,-0.4334902241754669,0.0,1.0,0.0,1
-0.7400924504764532,-0.3739577120123647,-1.3875375865624426,0.8495084204606,0.8077365626180215,-1.5910833086529592,0.0,1.0,0.0,1
1.09128685036925,0.48422460429935044,1.7244635794717436,0.9771119336280757,-0.9115834940401767,1.5555097644712839,1.0,0.0,1.0,0
0.12903670924693136,-0.4693113027136664,0.6871298574603482,-1.2258476714090278,0.8077365626180215,1.3969801567336042,0.0,0.0,1.0,0
0.32562544775579216,0.38887101359804876,-0.004425957213915414,0.7911949068883061,-0.9115834940401767,1.6211433306384249,0.0,0.0,0.0,0
1.474117551675979,1.247053329909764,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,1.0265349700017272,0.0,1.0,1.0,1
0.4187464291547262,-0.7553720748175714,-0.004425957213915414,-0.5700896988101691,-0.9115834940401767,0.4542633025209964,0.0,0.0,0.0,1
-1.7126893673097645,-1.7089079818305883,-0.004425957213915414,0.5877354081810798,-0.9115834940401767,-0.7990026730596075,0.0,1.0,0.0,0
-0.1606730106608635,-0.9460792562201749,1.03290776479748,0.9906524365212337,0.8077365626180215,0.7126928935583765,0.0,1.0,0.0,0
-0.005471374995973408,-0.18325053060976135,-0.004425957213915414,0.4885269634527102,-0.9115834940401767,-1.314525162645364,0.0,0.0,1.0,0
0.8740045604384039,0.48422460429935044,1.378685672134612,0.7083299461159868,-0.9115834940401767,-0.4391400844148583,0.0,0.0,1.0,0
-2.426616891368259,-0.6600184841162697,-1.7333154938995745,-1.2258476714090278,0.8077365626180215,-1.7251865870124325,0.0,0.0,1.0,0
1.0705932989472646,-0.6600184841162697,0.6871298574603482,-1.2258476714090278,0.8077365626180215,-0.18379286765353792,0.0,1.0,0.0,0
-1.1953505817601309,0.8656389671045572,1.378685672134612,-1.2258476714090278,-0.9115834940401767,0.8660165822462607,0.0,0.0,0.0,1
0.6774158219295431,0.2935174228967471,1.03290776479748,-1.2258476714090278,0.8077365626180215,1.4034693840400465,0.0,1.0,1.0,0
-1.1539634789161601,-0.18325053060976135,-1.0417596792253108,0.8193651149905585,-0.9115834940401767,-0.025110062819096102,0.0,0.0,1.0,0
-0.3779553005917097,0.38887101359804876,0.3413519501232164,-1.2258476714090278,0.8077365626180215,0.1556539907500374,0.0,0.0,0.0,0
0.5739480648196164,1.7238212834162723,0.6871298574603482,-1.2258476714090278,-0.9115834940401767,-1.4284904131059215,0.0,1.0,1.0,1
1.1119804017912354,-0.5646648934149681,0.6871298574603482,-1.2258476714090278,0.8077365626180215,-0.2972435775813829,0.0,0.0,0.0,0
-0.6676650204995045,-1.0414328469214764,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-0.13951003829884273,0.0,1.0,0.0,0
-0.0468584778399441,3.2494787346370995,0.3413519501232164,0.3329369128501487,-0.9115834940401767,0.08050099000269748,0.0,0.0,0.0,0
-0.20206011350483422,-0.5646648934149681,-0.35020386455104724,0.7494406021568844,-0.9115834940401767,0.2190549831086304,1.0,0.0,0.0,0
0.6877625976405357,-1.6135543911292867,0.3413519501232164,0.3938559535045762,-0.9115834940401767,-0.2676285442641413,0.0,1.0,0.0,0
0.3463189991777775,-0.8507256655188732,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-0.28894293806498306,0.0,0.0,1.0,0
1.5465449816529278,0.9609925578058589,0.6871298574603482,0.5051980415132002,-0.9115834940401767,-0.9210106841551816,0.0,0.0,0.0,0
0.7291497004845064,-0.27860412131106305,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,0.11976778819597916,0.0,1.0,0.0,0
0.33597222346678485,-0.9460792562201749,-1.7333154938995745,0.917023097210928,-0.9115834940401767,-0.7739444273935077,0.0,1.0,1.0,1
0.09799638211395333,-0.7553720748175714,1.378685672134612,0.7805820759647206,0.8077365626180215,0.6918073125164625,1.0,0.0,1.0,0
0.553254513397631,-1.4228472097266833,0.6871298574603482,0.5857640737952617,-0.9115834940401767,1.0853038803358548,1.0,0.0,0.0,1
-0.367608524880717,0.1981638321954454,1.378685672134612,0.5213192294698087,-0.9115834940401767,1.6764686971505505,0.0,1.0,0.0,0
0.17042381209090204,0.0074566507928420294,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-1.0323675845006035,0.0,1.0,0.0,1
0.32562544775579216,-1.4228472097266833,1.378685672134612,-0.29740030216586505,0.8077365626180215,-0.8165168746327044,1.0,0.0,1.0,0
-1.7230361430207572,-0.9460792562201749,-0.35020386455104724,0.8595098171824055,-0.9115834940401767,1.1116379569882713,0.0,0.0,0.0,0
-0.23310044063781224,-1.1367864376227783,-0.004425957213915414,0.3099739124060452,0.8077365626180215,0.9721619990616414,1.0,0.0,1.0,0
-1.764423245864728,0.48422460429935044,1.7244635794717436,0.8514029849951331,-0.9115834940401767,-1.645304473616344,1.0,0.0,1.0,1
-0.750439226187446,-0.8507256655188732,-0.35020386455104724,1.4901396872056145,-0.9115834940401767,0.21035248378449195,0.0,0.0,1.0,0
-1.4333264231129623,0.10281024149414371,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,0.8062860601696863,0.0,0.0,1.0,0
-1.7230361430207572,-0.3739577120123647,0.6871298574603482,0.9196726988423377,-0.9115834940401767,-1.265991244273021,0.0,1.0,0.0,0
-1.4540199745349478,-0.8507256655188732,-1.7333154938995745,-1.2258476714090278,0.8077365626180215,0.5297251319219686,0.0,0.0,0.0,0
-0.46072950627965104,-0.27860412131106305,-0.004425957213915414,1.8269876840117074,0.8077365626180215,1.3782808947581977,1.0,0.0,1.0,0
-0.5538504876785851,0.10281024149414371,1.03290776479748,0.40880716251675603,-0.9115834940401767,-0.09244201269120604,0.0,1.0,0.0,0
1.0705932989472646,1.533114102013669,-0.695981771888179,1.3642743139905127,-0.9115834940401767,-1.5999513512644048,1.0,0.0,0.0,1
2.063883767202561,0.5795781950006521,-1.0417596792253108,0.7344474021195758,-0.9115834940401767,-1.4016880506628344,0.0,1.0,0.0,0
-1.4540199745349478,2.4866500090266856,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-0.9045519949286761,0.0,0.0,1.0,0
1.3189159160110888,0.5795781950006521,-1.3875375865624426,1.3729547564027318,0.8077365626180215,1.2944551298780314,1.0,0.0,0.0,0
-0.15032623494987085,0.2935174228967471,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,-0.7758878221192913,0.0,0.0,1.0,0
1.5879320844968983,1.0563461485071606,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,-1.5918477291267017,0.0,0.0,0.0,1
-1.412632871690977,-0.6600184841162697,1.03290776479748,-1.2258476714090278,0.8077365626180215,-0.07360868151988115,0.0,0.0,1.0,0
0.8222706818834405,0.0074566507928420294,-1.3875375865624426,0.36100711179331557,-0.9115834940401767,1.649443407717623,0.0,0.0,0.0,0
-1.2988183388700576,-0.18325053060976135,-1.7333154938995745,-1.2258476714090278,-0.9115834940401767,0.5465620319151687,0.0,1.0,0.0,0
-0.3572617491697243,-0.8507256655188732,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,1.6696617728000853,0.0,1.0,1.0,0
0.3773593263107555,-0.4693113027136664,0.6871298574603482,0.5593828115803672,0.8077365626180215,0.8429234675569041,1.0,0.0,0.0,0
0.6670690462185503,0.1981638321954454,1.03290776479748,-0.3248861527211708,0.8077365626180215,-0.12359458145631622,0.0,0.0,0.0,1
-1.4333264231129623,-0.27860412131106305,-0.695981771888179,0.12568267558576662,0.8077365626180215,-1.4331124095099417,0.0,0.0,0.0,0
-1.7747700215757207,0.10281024149414371,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,0.25920375142084306,0.0,0.0,1.0,0
-0.5124633848346144,-0.6600184841162697,1.03290776479748,0.26488003900817686,-0.9115834940401767,-0.22836661499107452,0.0,0.0,1.0,0
-0.7297456747654606,-0.9460792562201749,1.378685672134612,-0.23680773371825953,0.8077365626180215,0.48667570439171726,0.0,1.0,1.0,0
1.6189724116298765,-0.3739577120123647,-0.695981771888179,1.575533084666606,-0.9115834940401767,-1.7300295976162083,0.0,0.0,1.0,0
-0.3572617491697243,-0.6600184841162697,0.3413519501232164,-1.2258476714090278,0.8077365626180215,-0.9927168371703738,0.0,1.0,0.0,0
